,city,state_code,latitud,longitud
5200,Stockholm,,59.3179118,18.0339733
5203,Omaha,NE,41.259751,-95.942336
5205,Seattle,WA,47.6447802,-122.325878
5207,Los Angeles,CA,34.1012181,-118.325739
5208,Boston,MA,42.3503375,-71.0605985
5209,Santa Monica,CA,34.007112,-118.489748
5211,Berlin,,52.525354,13.3913657
5212,Austin,TX,30.2667,-97.7428
5214,London,,51.5253765,-0.0856982
5215,Cambridge,MA,42.364014,-71.101375
5216,Oslo,,59.9137459,10.7963809
5217,Mountain View,CA,37.41364,-122.086989
5218,Louisville,KY,38.2571486,-85.7617724
5219,NJ,NJ,40.827627,-74.10081
5220,Perth,,-31.97822,115.89084
5221,Paris,,48.8557544,2.3808328
5222,Chicago,IL,41.8719878,-87.6416957
5223,Belen,NM,34.62779,-106.8234016
5224,Fort Lauderdale,FL,26.2032036,-80.1510951
5225,Waltham,MA,42.409853,-71.256461
5226,Worcester,MA,42.276341,-71.800614
5227,Houston,TX,29.787991,-95.598441
5228,New York,NY,40.74034,-74.00721
5229,Burlingame,CA,37.584209,-122.36631
5230,St. Petersburg,FL,27.863376,-82.63997
5233,Basel,,47.5596145,7.5806107
5234,Boston,MA,42.35892,-71.05781
5235,Austin,TX,30.396989,-97.735768
5236,Barcelona,,41.3935324,2.1660785
5238,New York,NY,32.0554,34.7595
5239,Bangalore,,13.014823,77.6503104
5240,Menlo Park,CA,37.4484914,-122.1802812
5241,Oxnard,CA,34.230406,-119.186443
5242,Gaithersberg,MD,39.1207909,-77.186506
5243,"Victoria, British Columbia",,48.4096766,-123.3476874
5244,New York,NY,40.73343,-73.990967
5245,New York,NY,40.7615818,-73.970624
5247,Lisboa,,38.703497,-9.178734
5249,dallas,TX,32.920073,-96.740444
5251,dallas,TX,32.920073,-96.740444
5252,Boulder,CO,41.310557,-105.585771
5253,Chicago,IL,41.879535,-87.624333
5257,Chicago,IL,41.879535,-87.624333
5258,Redwood City,CA,37.48916,-122.209225
5259,San Francisco,CA,37.7717185,-122.4438929
5260,Vancouver,,49.2851733,-123.0952381
5261,Mountain View,CA,37.393836,-122.099454
5265,South Melbourne,,-37.8361,144.9563945
5266,Santa Clara,CA,37.3774296,-121.9618928
5267,Emeryville,CA,37.842316,-122.290952
5268,"Woking, Surrey",,51.3181203,-0.5623522
5269,Paris,,48.872032,2.3218173
5270,Rosanna,,-37.742893,145.065044
5271,London,,51.5382894,-0.2023958
5272,Lewes,DE,38.765172,-75.211743
5273,Norcross,GA,33.954713,-84.2213281
5274,Lappeenranta,,61.0626853,28.0978108
5275,Highland PArk,NJ,40.499205,-74.415038
5277,Newton,MA,42.3123393,-71.1864397
5278,Brooklyn,NY,40.7028474,-73.9906813
5279,,TX,37.7581148,-122.4184108
5280,Suresnes,,48.8747429,2.2308656
5282,Leiria,,39.7366963,-8.7985658
5283,Seattle,WA,47.6209107,-122.361239
5284,Sao Paulo,,-23.5489433,-46.6388182
5286,London,,51.5206682,-0.1852079
5289,London,,51.5163382,-0.0828173
5290,London,,51.5001524,-0.1262362
5291,Cambridge,,52.2025441,0.1312368
5292,San Jose,CA,37.39458,-121.928393
5293,Moscow,,55.7794043,37.6899674
5295,Plymouth,MN,44.997698,-93.448401
5296,Newport Beach,CA,33.665869,-117.869574
5297,Glenview,IL,42.072715,-87.828089
5298,Sofia,,42.6866911,23.316708
5300,Budapest,,47.4953663,19.0284923
5301,Cambridge,MA,42.365867,-71.092285
5307,,,51.421686,-0.1419622
5308,El Dorado Hills,CA,38.709006,-121.084432
5309,San Francisco,CA,37.7405936,-122.3764714
5310,Shanghai,,31.214096,121.4771255
5313,Paris 10Ã¨me,,48.8524775,2.3660117
5314,Providence,RI,41.8274209,-71.4030891
5316,Salt Lake City,UT,40.756352,-111.871802
5317,Alviso,CA,37.4194816,-121.9747667
5319,Albuquerque,NM,35.175562,-106.692038
5320,Köln,,50.9335386,6.940119
5321,Jersey,,49.1856229,-2.1077539
5322,Austin,TX,30.271393,-97.748623
5324,Sint-Denijs-Westrem,,51.0198642,3.6820756
5326,Duesseldorf,,51.2132396,6.770176
5328,Boulder,CO,40.02375,-105.226353
5329,london,,51.5001524,-0.1262362
5330,New York,NY,40.7217861,-74.0094471
5332,New York,NY,40.7391853,-73.9897456
5333,Davis,CA,38.552782,-121.734779
5334,Pisa,,43.7161354,10.3965843
5335,Milano,,45.4636889,9.1881408
5336,Berlin,,53.5849353,10.1251434
5337,London,,51.5080607,-0.1067217
5338,ÄŒeskÃ¡ LÃ­pa,,50.6850903,14.5403234
5339,Naples,FL,26.194158,-81.805007
5341,San Carlos,CA,37.5071591,-122.2605222
5342,Fremont,CA,37.4757796,-121.9382415
5348,Paris,,48.8952712,2.4476331
5352,South San Francisco,CA,37.661523,-122.398667
5356,Clarinda,IA,40.7486101,-95.0374214
5357,Seattle,WA,47.6913332,-122.3824321
5358,Eagle Heights,,-27.917488,153.2075297
5359,madrid,,40.4539547,-3.7003565
5360,Basingstoke,,51.2057651,-1.0912028
5361,Mountain View,CA,37.389615,-122.050179
5363,Madrid,,40.4158236,-3.696277
5366,Lyndhurst,NJ,40.806539,-74.111825
5367,Phoenix,AZ,33.681664,-112.079055
5368,Greenwood Village,CO,39.620872,-104.903368
5369,Palo Alto,CA,37.448598,-122.158497
5370,San Francisco,CA,37.775196,-122.419204
5372,Streetsboro,OH,41.2333807,-81.338284
5373,Oshkosh,WI,44.022448,-88.546142
5375,,,51.5450909,-0.1867769
5377,Bellevue,WA,47.5826585,-122.1352822
5381,San Francisco,CA,37.778991,-122.401803
5382,Dallas,TX,32.781078,-96.797111
5383,San Francisco,CA,37.792324,-122.401497
5384,Boulogne,,48.8424529,2.2430452
5387,Madrid,,40.4346935,-3.6782829
5388,Dusseldorf,,51.291863,6.7335553
5389,Rio de Janeiro,,-22.9033786,-43.1769491
5390,London,,47.5546712,7.6031626
5391,South San Francisco,CA,37.6664003,-122.451448
5393,Copenhagen,,55.6975098,12.5401817
5396,San Francisco,CA,37.7726402,-122.4099154
5397,Foster City,CA,37.555111,-122.265123
5398,Ann Arbor,MI,42.281569,-83.813914
5399,Chicago,IL,41.875026,-87.628933
5400,Traverse City,MI,44.7871116,-85.6378062
5401,Green Cove Springs,FL,41.880356,-87.630144
5402,Boulder,CO,40.013336,-105.270527
5404,Atlanta,GA,33.7489954,-84.3879824
5412,London,,51.5137747,-0.1459893
5413,Mountain View,CA,37.400465,-122.073003
5414,San Francisco,CA,37.772323,-122.214897
5416,Los Angeles,CA,34.1036353,-118.293316
5417,Santa Clara,CA,37.381341,-121.977065
5419,ATLANTA,GA,33.9349004,-84.3378955
5420,Graz,,47.0743531,15.454803
5421,Morrisville,NC,35.8630913,-78.8245693
5422,Herndon,VA,38.9548155,-77.388919
5426,San Jose,CA,37.320052,-121.877636
5427,Ingham,,-18.649757,146.158867
5428,"Pittsburgh,",,40.4290508,-79.9707345
5429,,CA,33.903022,-118.3864712
5430,London,,51.5603951,-0.1365725
5431,Castleblayney,,54.1126619,-6.7429218
5433,Nashua,NH,42.8024132,-71.541744
5435,Singapore,,1.2771581,103.8367911
5436,San Ramon,CA,37.778097,-121.929147
5437,San Francisco,CA,37.772287,-122.42044
5438,Berlin,,52.5296736,13.6281888
5440,Bellevue,WA,47.6008008,-122.3342585
5441,Austin,TX,30.288159,-97.750154
5442,Philadelphia,PA,40.2090785,-75.2309109
5443,Singapore,,1.2863555,103.8541496
5444,Bradley Stoke Bristol,,59.5068147,14.9716018
5445,Bangalore,,12.9332419,77.6295577
5447,Redondo Beach,CA,33.872521,-118.373687
5448,Dallas,TX,32.8270045,-96.8432224
5450,New York,NY,40.738495,-73.9954473
5451,Canterbury,,51.2772689,1.0805173
5454,Naarden,,52.2866152,5.195153
5455,Philadelphia,PA,39.951639,-75.163808
5457,New York,NY,40.7277434,-73.9893359
5458,New York,,40.746417,-73.983171
5460,Menlo Park,CA,37.4484914,-122.1802812
5461,London,,51.5211504,-0.1036021
5462,Raleigh,NC,35.8691474,-78.6395667
5463,Chicago,IL,41.8842919,-87.6245237
5464,Fremont,CA,37.4734314,-121.9417078
5465,Berlin,,52.5189904,13.4663753
5467,Springfield,OR,44.0630062,-123.026046
5469,Plymouth,MN,45.040276,-93.442929
5470,Columbia,SC,34.019114,-81.004871
5471,Copenhagen,,55.6770321,12.5751278
5472,Copenhagen,,55.6802318,12.524884
5474,Austin,TX,30.2734822,-97.7588828
5476,San Francisco,CA,37.775087,-122.415199
5477,Palo Alto,CA,37.444531,-122.163352
5478,La Jolla,CA,32.841791,-117.274602
5479,"Tijuana, B.C.",,32.5217442,-117.0274947
5480,Mexico City,,19.4164309,-99.1651395
5481,New York,NY,40.7322535,-73.9874105
5484,Potsdam,,52.4055581,13.0673441
5485,Stuttgart,,48.7710311,9.1791331
5486,Louvain-la-Neuve,,50.6713314,4.6102492
5489,Queensland,,-27.454388,153.030228
5490,Chicago,IL,41.8819283,-87.6445473
5491,Surry Hills NSW,,-33.806371,150.923345
5492,Santa Clara,CA,37.361524,-121.948591
5494,Frederick,MD,39.4142,-77.4105
5496,Raleigh,NC,35.714942,-78.649521
5497,Baltimore,MD,39.333799,-76.548606
5498,San Diego,CA,32.749789,-117.1676501
5501,Portland,OR,45.488419,-122.642156
5502,Vienna,,48.2114213,16.3736319
5506,Kaiserslautern,,49.439304,7.771808
5509,Sarasota,FL,27.3858,-82.423
5510,Bhopal,,23.2771102,77.4589032
5523,Menlo Park,CA,37.4484914,-122.1802812
5524,Philadelphia,PA,39.9493801,-75.145782
5528,Utrecht,,52.0848526,5.1682449
5530,Marseille,,43.3075798,5.3873453
5531,Berlin,,49.9548993,11.5778387
5533,Seattle,WA,47.6042792,-122.3374372
5534,Brussels,,50.837051,4.367612
5536,Cape Town,,-33.922461,18.4166192
5537,Montevideo,,-34.8910198,-56.1702161
5538,New York,NY,40.779959,-73.976151
5539,SAN FRANCISCO,CA,37.8017938,-122.4043215
5540,Coquitlam,,49.256745,-122.8856305
5541,Stockholm,,59.3494046,18.073094
5544,Atlanta,GA,33.791726,-84.338044
5546,San Francisco,CA,37.7753,-122.4186
5548,Renton,WA,47.436988,-122.215892
5550,Seattle,WA,47.6452085,-122.3477735
5552,Breda,,52.0782886,4.313685
5553,leeds,,53.752225,-1.522118
5556,,,13.060416,80.249634
5557,New York,,40.756054,-73.986951
5558,Lutz,FL,28.1242277,-82.5023314
5559,Avondale Estates,GA,33.780472,-84.256139
5560,Seattle,WA,47.6447802,-122.325878
5562,Woodridge,IL,41.6750038,-88.0642145
5563,Tulsa,OK,36.133354,-95.975663
5564,Lynnwood,WA,47.8211634,-122.3182683
5566,San Diego,CA,32.953441,-117.230732
5568,Marina del Rey,CA,33.984469,-118.43679
5569,Port Melbourne,,-37.843183,144.938697
5570,Waterloo,,-33.3970827,115.7772297
5571,Indianapolis,IN,39.767016,-86.156255
5572,Chicago,IL,41.879535,-87.624333
5574,Mountain View,CA,37.4202074,-122.0933053
5580,Bournemouth,,50.732295,-1.818289
5581,Amsterdam,,52.3646031,4.8926966
5582,Herndon,VA,38.9552797,-77.3381855
5583,Cali,,3.4233155,-76.5245361
5584,El Segundo,CA,33.92997,-118.39683
5586,RETONFEY,,49.1347976,6.3023097
5587,Seattle,WA,47.6051695,-122.3305597
5588,Norcross,GA,33.9660312,-84.2233569
5590,Redwood City,CA,37.487259,-122.232217
5593,San Mateo,CA,37.552262,-122.292146
5594,Stamford,CT,41.055223,-73.53101
5595,Dublin,,53.344104,-6.2674937
5596,San Francisco,CA,37.7710177,-122.4025976
5600,Washington,DC,38.93097,-77.036972
5601,New York,NY,40.7196275,-73.9986592
5603,San Francisco,CA,37.779868,-122.392343
5604,Ellensburg,WA,45.7968414,-122.6931439
5606,Wayne,PA,40.075096,-75.42402
5607,Bloomington,IN,39.164287,-86.526904
5608,DELHI,,28.635308,77.22496
5611,San Francisco,CA,37.7795014,-122.3948712
5612,Buenos Aires,,-34.6218462,-58.4236842
5614,Arvada,CO,39.862942,-105.206509
5615,Oulu,,65.0127875,25.470902
5616,Levallois-Perret,,48.8964115,2.2863338
5617,Espoo,,60.1759901,24.8004316
5618,Madrid,,40.4165967,-3.6992667
5620,London,,39.39615,22.76303
5621,Cleveland,OH,41.5091257,-81.6089873
5623,Columbia,MO,38.9569894,-92.3227556
5625,Minneapolis,MN,44.9733258,-93.2714719
5628,Augsburg,,48.3400291,10.9059804
5629,Seattle,WA,47.715013,-122.320283
5630,Boston,MA,42.3497366,-71.0491901
5631,Boston,MA,42.3647559,-71.1032591
5633,Portland,OR,45.523875,-122.670399
5634,New York,NY,40.7679235,-73.9836019
5635,North Hollywood,CA,34.1658804,-118.3637264
5636,Issy Les Moulineaux,,48.8208454,2.2497852
5638,Fort Lauderdale,FL,26.2031094,-80.1550199
5639,Chicago,IL,41.9205483,-87.6531805
5642,Ft. Lauderdale,FL,26.2032036,-80.1510951
5648,Seattle,WA,47.6220245,-122.3350847
5649,Denver,CO,39.5633544,-104.8571368
5650,Cambridge,MA,42.3488891,-71.1068046
5655,Wilmington,NC,34.225933,-77.924172
5656,Sao Paulo,,-23.5815208,-46.6773686
5657,Florianopolis,,-27.5995476,-48.5483418
5661,Palo Alto,CA,37.393536,-122.076747
5663,Portland,OR,45.619318,-122.544532
5664,Redwood City,CA,37.536402,-122.325129
5665,Austin,TX,30.42845,-97.748816
5667,New York,NY,40.753881,-73.978852
5669,Clearwater,FL,27.972364,-82.800333
5670,San Jose,CA,37.396586,-121.928619
5671,Lake Wales,FL,27.927025,-81.607259
5673,Littleton,CO,32.7845701,-117.1283599
5674,Lynden,WA,48.9423947,-122.4544302
5675,Santa Clara,CA,37.352313,-121.967982
5680,Englewood,CO,39.577565,-104.879674
5682,San Francisco,CA,37.7983181,-122.4000032
5683,NEW YORK,NY,40.7395876,-73.9928423
5684,Los Gatos,CA,37.2612396,-121.9594672
5685,Sunnyvale,CA,37.414407,-122.016499
5686,Somerset,NJ,40.535316,-74.521435
5688,Barcelona,,41.3723033,2.1560753
5689,Seoul,,37.5009759,127.0373502
5691,Tualatin,OR,45.3774456,-122.7569561
5692,Stockholm,,59.3334808,18.0813105
5693,Marbella,,36.5099367,-4.8863523
5694,Gdynia,,54.520135,18.5416342
5696,Hong Kong,,22.334148,114.150564
5697,New York,NY,40.6454932,-73.9451011
5698,Baltimore,MD,39.281734,-76.581864
5699,Centennial,CO,39.59659,-104.803213
5700,St Helens Park,,-34.103392,150.804956
5701,Mar del Plata,,-37.9924155,-57.5538238
5702,East Elmhurst,NY,40.7638764,-73.8713099
5703,San Francisco,CA,37.788864,-122.4008487
5704,Pleasanton,CA,37.69249,-121.900722
5708,Coconut Creek,FL,26.280346,-80.186473
5712,Gent,,51.044525,3.7316768
5713,Birmingham,AL,33.476946,-86.7935892
5716,Arlington,VA,38.881717,-77.089398
5717,Baltimore,MD,39.298734,-76.616747
5719,Fremont,CA,37.406302,-121.938475
5720,Miami,FL,25.8107412,-80.1866834
5723,New York,NY,40.743877,-73.98618
5724,Sint-Denijs-Westrem,,51.023156,3.6687365
5725,Andover,,51.193175,-1.510484
5727,Santa Clara,CA,37.383368,-121.980186
5728,san francisco,CA,37.792394,-122.402349
5729,Woobridge,NJ,40.555566,-74.283346
5730,Davis,CA,38.5621283,-121.7324992
5733,Surry Hills,,-33.947414,150.967905
5734,Baltimore,MD,39.281734,-76.581864
5736,Brussels,,50.8742426,4.2959247
5737,Bath,,51.3891333,-2.3626891
5739,Bethesda,MD,38.987594,-77.0974791
5740,Sevierville,TN,35.868268,-83.560763
5741,Toledo,,39.8725119,-4.0210296
5742,San Francisco,CA,37.7697623,-122.4183929
5743,Richmond,VA,37.569607,-77.469076
5745,"Toronto, ON",,43.6509601,-79.3588278
5746,Odense S,,55.3581088,10.3947844
5749,Berlin,,53.5771514,10.0115926
5750,"Vancouver, British Columbia",,49.261226,-123.1139268
5751,Amsterdam,,52.2986042,4.9549211
5752,Hamburg,,53.5688101,9.9819779
5756,San Mateo,CA,37.553743,-122.300246
5757,,,48.8711089,2.3935987
5758,Seattle,WA,47.620973,-122.347276
5759,Lexington,MA,42.4236783,-71.2459523
5760,Stockholm,,59.3327881,18.0644881
5762,Munich,,48.1193794,11.53451
5763,San Francisco,CA,37.775196,-122.419204
5765,West Palm Beach,FL,26.706239,-80.0520862
5768,London,,51.4940757,-0.146659
5769,Kalamazoo,MI,42.2927344,-85.5796432
5771,Jersey City,NJ,40.726517,-74.032177
5772,Lausanne,,46.5177782,6.5625638
5773,New York,NY,40.707954,-74.011114
5774,New York,NY,40.751234,-73.9952442
5776,Munich,,48.2676378,11.6639395
5777,New York,NY,40.756054,-73.986951
5778,Los Angeles,CA,34.052187,-118.243425
5779,Pittsburgh,PA,40.438423,-80.001933
5780,Makati,,14.5359294,121.0211311
5782,Cambridge,MA,42.3672873,-71.0814466
5783,Labège,,47.5974286,1.3168395
5784,Barcelona,,41.3763043,2.1752709
5786,PoznaÅ„,,52.298342,16.8489579
5788,,,12.910491,77.5857168
5789,Kiel,,54.3576478,10.1302705
5790,Bochum,,51.4772592,7.2166411
5793,Ann Arbor,MI,42.2802707,-83.7422325
5794,Bloomfield Hills,MI,42.5424744,-83.2851103
5795,San Mateo,CA,37.5646055,-122.3229235
5799,Austin,TX,30.2961708,-97.7389543
5800,00790 Helsinki,,60.2268115,25.014409
5801,Los Altos,CA,37.349392,-122.087208
5802,Holliston,MA,42.2985655,-71.2948643
5803,Sheffield,,51.4624198,-0.3027629
5804,Buenos Aires,,-34.6200334,-58.3714797
5805,Mountain View,CA,-34.6175545,-58.3716806
5807,Los Angeles,CA,34.052187,-118.243425
5808,Natick,MA,42.2968126,-71.3876282
5809,Baar,,47.1925452,8.5225383
5811,Paradise Valley,AZ,33.519503,-111.941542
5813,Madrid,,40.6367104,-3.9980485
5814,Santiago de Compostela,,42.8995162,-8.5089455
5815,Murcia,,37.9928939,-1.1317041
5817,Denville,NJ,40.875687,-74.52216
5818,San Francisco,CA,37.775206,-122.419209
5819,Newport Beach,CA,33.658546,-117.86595
5820,Montreal,,45.5124334,-73.5550157
5822,San Mateo,CA,37.48413,-122.169472
5823,Denver,CO,39.755014,-104.934232
5827,"Paterna, Valencia",,39.4862314,-0.3574186
5831,Bangalore,,12.9164537,77.6101165
5833,San Francsico,CA,37.7770719,-122.3966273
5834,Berlin,,52.5235679,13.3918223
5835,Pleasanton,CA,37.692934,-121.904945
5837,Nashville,TN,-31.91998,115.90154
5838,Paris,,48.8730623,2.3443538
5839,MILANO,,45.4650967,9.2114266
5840,Doylestown,PA,40.3113504,-75.1135236
5842,New York City,NY,40.7489381,-73.9918181
5843,New York,NY,40.755959,-73.990286
5844,London,,51.5209358,-0.1424094
5846,Tampa,FL,27.952334,-82.4992
5847,New York,NY,40.757375,-73.986005
5850,Grover Beach,CA,35.1214086,-120.619506
5851,Boulder,CO,40.0146417,-105.2387032
5853,San Francisco,CA,37.7871306,-122.4041075
5855,Kolkata,,22.5985389,88.40286
5856,Milan,,45.4636889,9.1881408
5857,Berlin,,52.5145532,13.3892132
5860,Paris,,48.8318497,2.3389864
5861,Lake Worth,FL,26.6188279,-80.0590804
5862,New York,NY,40.756054,-73.986951
5863,Burlington,MA,42.3406534,-71.0680027
5864,San Francisco,CA,37.7919639,-122.4020588
5865,Richmond Hill,,43.8519755,-79.3914819
5866,Lisbon,,38.7071631,-9.135517
5867,Queensland,,-27.4574861,153.033686
5868,Apex,NC,35.684912,-78.832593
5869,Scotts Valley,CA,33.526748,-117.177144
5870,Plymouth,MI,42.3853985,-83.5069834
5873,London,,51.519816,-0.1361616
5874,Burnaby BC,,49.2252645,-122.9824312
5875,Montreal,,45.503971,-73.57236
5877,Santa Monica,CA,34.007967,-118.489681
5878,Watertown,MA,42.36867,-71.150248
5879,Cleveland,OH,41.424425,-81.822531
5880,Wilmington,DE,39.7488163,-75.5475795
5888,Irvine,CA,33.671428,-117.791423
5890,Beijing,,39.9081726,116.3979471
5892,Bilbao,,43.264499,-2.9308322
5894,Hamburg,,53.5622698,9.9490139
5895,Lewisburg,PA,40.949783,-76.886365
5896,Brooklyn,NY,40.675234,-73.971043
5897,Birmingham,,53.3706564,-1.5613493
5900,San Francisco,CA,37.7871306,-122.4041075
5901,Wollaton (Nottingham),,52.955042,-1.217092
5903,"Gold Coast, QLD",,-28.048422,153.4375
5904,Miami,FL,25.774252,-80.190262
5905,Tel Aviv,,32.0554,34.7595
5907,Copenhagen,,55.6674583,12.5292039
5908,Visalia,CA,36.35198,-119.368461
5909,Omaha,NE,41.195017,-96.0942872
5910,Oslo,,59.9138204,10.7387413
5912,Cambridge,,52.1963733,0.1987426
5913,Bangalore,,12.9349604,77.6136847
5914,San Francisco,CA,37.7868333,-122.4011603
5916,Houston,TX,29.768442,-95.401093
5917,Boulder,CO,40.068752,-105.208027
5918,La Jolla,CA,32.89892,-117.242961
5919,San Diego,CA,32.894045,-117.234724
5920,Shanghai,,31.2366983,121.4137257
5921,State College,PA,40.830662,-77.844388
5926,Karlsruhe,,48.9974246,8.4649954
5927,Potomac,MD,39.0183,-77.2089
5928,New York,NY,40.72874,-73.989324
5929,San Francisco,CA,37.775196,-122.419204
5931,New York,NY,40.756054,-73.986951
5933,San Jose,CA,37.320052,-121.877636
5940,Evry,,48.6198823,2.4524545
5941,San Jose,CA,37.383175,-121.915418
5943,Geneva,,46.1685443,6.1036257
5944,Paris,,48.882769,2.336453
5946,London,,51.5203268,-0.0994596
5947,Paris,,48.8566667,2.3509871
5948,Rome,,41.9251196,12.4834691
5949,San Diego,CA,32.902576,-117.218164
5951,Vancouver,,49.2879712,-123.1220569
5952,Kansas City,MO,39.156427,-94.483334
5954,San Bruno,CA,34.007967,-118.489681
5955,Burlingame,CA,37.598478,-122.376572
5956,Menlo Park,CA,37.4817249,-122.1711165
5957,Siena,,43.3368952,11.3075198
5958,London,,51.519816,-0.1361616
5959,London,,51.5395914,-0.1525048
5961,,NY,40.756054,-73.986951
5963,Austin,TX,30.3542873,-97.7976572
5964,Montreal,,45.5058782,-73.5673333
5966,Fort Lauderdale,FL,26.0607497,-80.1899371
5967,San Francisco,CA,37.775196,-122.419204
5968,Bracknell,,51.417026,-0.746479
5969,Culver City,CA,34.030479,-118.3814329
5971,London,,51.406773,-0.2332
5977,Tempe,AZ,33.4298452,-111.9387842
5981,Waterloo,,43.477552,-80.534491
5984,San Francisco,CA,37.800482,-122.402922
5986,Des Moines,IA,41.581232,-93.621998
5988,Philadelphia,PA,39.951639,-75.163808
5989,Chicago,IL,41.9174637,-87.6664837
5990,Ringgold,GA,34.9790168,-85.0957662
5991,London,,51.515129,-0.1297711
5992,,,51.4983521,6.8126313
5994,Lisbon,,38.7336763,-9.1461043
5995,London,,51.5220763,-0.1153003
5996,Chicago,IL,41.8464166,-87.6679765
5998,Lone Tree,CO,37.9243593,-122.0236032
6000,New York,NY,40.7489381,-73.9918181
6004,South San Francisco,CA,37.6656476,-122.3843489
6006,London,,51.5246619,-0.0830772
6007,New York,NY,40.756054,-73.986951
6008,Schaumburg,IL,42.061187,-88.0794478
6009,Minneapolis,MN,44.9851554,-93.2709923
6010,Lancaster,PA,40.045238,-76.362583
6011,Accra,,5.555717,-0.196306
6012,New York,NY,40.714279,-73.9565551
6021,Seoul,,37.56862,127.0263662
6022,La Jolla,CA,32.843245,-117.279345
6023,Bandung,,-6.903247,107.69033
6024,Cambridge,ME,42.392628,-71.151216
6025,"Austin,",TX,30.327779,-97.669955
6029,London,,51.5147349,-0.0874239
6032,London,,51.8205815,0.0118608
6033,London,,51.5001524,-0.1262362
6034,Dallas,TX,32.781078,-96.797111
6036,London,,51.5793731,-0.1162418
6037,Lake Geneva,WI,42.5602523,-88.4597673
6038,Austin,TX,30.43385,-97.739316
6039,Santa Clara,CA,37.387811,-121.97148
6040,Alachua,FL,29.7847641,-82.4768036
6041,San Jose,CA,37.394118,-122.035378
6044,New Delhi,,28.7164018,77.1765029
6045,Fort Collins,CO,40.5932386,-105.0766501
6046,Brussels,,50.8263475,4.348295
6047,Paris,,48.8566667,2.3509871
6051,Gainesville,FL,29.5950852,-82.4102628
6052,Naples,FL,26.3926,-81.5555
6053,Cambridge,MA,42.3694815,-71.0771871
6054,Trivandrum,,8.503696,76.952187
6055,Oldenburg,,53.14967,8.200653
6056,Berlin,,52.4947266,13.398504
6057,Los Angeles,CA,34.0522342,-118.2436849
6058,San Francisco,CA,37.8093381,-122.4166061
6060,Redwood City,CA,37.523194,-122.259179
6061,Chapel Hill,NC,35.911347,-78.976038
6062,Durham,NC,35.996497,-78.903729
6063,Chagrin Falls,OH,41.4225841,-81.3857728
6064,Boulder,CO,40.026,-105.259041
6065,San Francisco,CA,37.775196,-122.419204
6066,Palo Alto,CA,37.437328,-122.159928
6067,Laguna Beach,CA,33.5341548,-117.7769669
6068,Redwood City,CA,37.523311,-122.259154
6070,Columbia,SC,34.002737,-81.018312
6071,King of Prussia,PA,40.100058,-75.413354
6072,San Jose,CA,37.3825306,-121.9198306
6074,London,,51.55738,-0.27548
6075,Los Angeles,CA,34.052187,-118.243425
6079,Crystal Lake,IL,42.2796339,-88.3339768
6080,Ham,,51.0966039,5.1730329
6082,Paris,,48.8787606,2.3639174
6083,Decatur,GA,33.7749,-84.2965
6085,London,,51.5001524,-0.1262362
6086,Brooklyn,NY,40.7028474,-73.9906813
6087,London,,51.5215279,-0.1038219
6088,Paris,,48.8566667,2.3509871
6089,Amsterdam,,52.3735592,4.8852747
6091,Portland,OR,45.5265721,-122.6802223
6092,Thessaloniki,,40.6093046,22.9730583
6096,Pasadena,CA,34.142973,-118.140553
6097,South San Francisco,CA,37.656246,-122.399735
6100,Cambridge,ME,42.3595196,-71.1156913
6101,London,,51.5220763,-0.1153003
6102,London,,51.5001524,-0.1262362
6103,Stirling,,56.1194238,-3.935882
6104,Hamburg,,53.55015,9.99862
6105,Lisbon,,48.8566667,2.3509871
6109,Needham,MA,42.3058422,-71.229256
6110,Boston,MA,42.362856,-71.083762
6111,Santa Monica,CA,34.028173,-118.471235
6112,Chennai,,13.060416,80.249634
6114,Cleveland,OH,41.701368,-81.165981
6115,Malmö,,55.6057989,12.9950742
6116,Amsterdam,,52.3657578,4.8928722
6121,Grand Forks,ND,47.909156,-97.055612
6122,Ankara,,39.943873,32.856034
6123,Celje,,46.2347396,15.2591055
6126,Alameda,CA,37.7831775,-122.3086191
6127,,,52.38586,4.8425506
6128,Singapore,,1.3427648,103.8510535
6131,London,,51.4770982,-0.2867703
6133,Los Angeles,CA,34.054318,-118.462876
6134,LÃ¼beck,,53.8353585,10.6976787
6135,Den-Haag,,52.0889889,4.3016891
6136,San Francisco,CA,37.4484914,-122.1802812
6137,Madrid,,40.4226918,-3.6883074
6138,Madrid,,40.4244585,-3.6990948
6140,North Brunswick,NJ,40.455501,-74.478931
6142,Chennai,,13.1115592,80.226749
6143,Colorado Springs,CO,38.833716,-104.826256
6145,ZÃ¼rich,,47.376362,8.5142125
6146,Boston,MA,42.35892,-71.05781
6147,Prague,,50.0878114,14.4204598
6149,Mountain View,CA,37.392392,-122.078727
6150,Capitol Heights,MD,38.881576,-76.850844
6154,Madrid,,40.4455155,-3.7061764
6155,Amsterdam,,52.3655578,4.9345824
6156,Manhattan Beach,CA,33.901344,-118.387462
6157,Saskatoon,,52.143886,-106.6634565
6162,Las Vegas,NV,36.0122687,-115.4977708
6164,Ann Arbor,MI,42.277416,-83.733276
6165,London,,51.5220763,-0.1153003
6166,Houston,TX,29.7726138,-95.514493
6167,Lafayette,CO,40.003146,-105.137715
6168,"Crewe, Cheshire",,53.0842802,-2.423658
6169,Phoenix,AZ,33.448263,-112.073821
6170,Salzburg,,47.8227,13.041788
6172,Woodland Hills,CA,34.168955,-118.575293
